treaty_code,hs_pattern,rule_type,shift_level,rvc_method,rvc_threshold,de_minimis,description,valid_from
TMEC,6216,CTC,CC,,,,"[AUTO-GN11 cap.62] headings 6213 through 6217 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapter 54 or headings 5508 through 5516, 5801 thro",2020-07-01
TMEC,6217,CTC,CC,,,,"[AUTO-GN11 cap.62] headings 6213 through 6217 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapter 54 or headings 5508 through 5516, 5801 thro",2020-07-01
TMEC,6301,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6301 through 6302 from any other chapter, except from headings 5106 through 5113, 5204 through 5212 5310 through 5311, chapters 54 through 55, or headings 5801 through 580",2020-07-01
TMEC,6302,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6301 through 6302 from any other chapter, except from headings 5106 through 5113, 5204 through 5212 5310 through 5311, chapters 54 through 55, or headings 5801 through 580",2020-07-01
TMEC,6303,CTC,CC,,,,"[AUTO-GN11 cap.63] subheadings 6303.12 through 6303.91 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 th",2020-07-01
TMEC,630392,CTC,CC,,,,"[AUTO-GN11 cap.63] any other good of subheading 6303.92 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 t",2020-07-01
TMEC,630399,CTC,CC,,,,"[AUTO-GN11 cap.63] subheading 6303.99 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 5802 or 600",2020-07-01
TMEC,6304,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,6305,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,6306,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,6307,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,6308,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,6309,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,6310,CTC,CC,,,,"[AUTO-GN11 cap.63] headings 6304 through 6310 from any other chapter, except from headings 5106 through 5113, 5204 through 5212, 5310 through 5311, chapters 54 through 55 or headings 5801 through 580",2020-07-01
TMEC,640610,CTC,CTSH,,,,"[AUTO-GN11 cap.64] subheading 6406.10 from any other subheading, except from headings 6401 through 6405, provided there is a regional value content of not less than 55 percent under the net cost meth",2020-07-01
TMEC,6406,CTC,CC,,,,[AUTO-GN11 cap.64] subheadings 6406.20 through 6406.90 from any other chapter.,2020-07-01
TMEC,6501,CTC,CC,,,,[AUTO-GN11 cap.65] headings 6501 through 6502 from any other chapter. 2.,2020-07-01
TMEC,6502,CTC,CC,,,,[AUTO-GN11 cap.65] headings 6501 through 6502 from any other chapter. 2.,2020-07-01
TMEC,6601,CTC,CTH,,,,"[AUTO-GN11 cap.66] heading 6601 from any other heading, except from a combination of both: Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purpos",2020-07-01
TMEC,6602,CTC,CTH,,,,[AUTO-GN11 cap.66] heading 6602 from any other heading. 3.,2020-07-01
TMEC,6603,CTC,CC,,,,[AUTO-GN11 cap.66] heading 6603 from any other chapter.,2020-07-01
TMEC,6701,CTC,CTH,,,,[AUTO-GN11 cap.67] heading 6701 from any other heading; or (B),2020-07-01
TMEC,6702,CTC,CTH,,,,"[AUTO-GN11 cap.67] headings 6702 through 6704 from any other heading, including another heading within that group.",2020-07-01
TMEC,6703,CTC,CTH,,,,"[AUTO-GN11 cap.67] headings 6702 through 6704 from any other heading, including another heading within that group.",2020-07-01
TMEC,6704,CTC,CTH,,,,"[AUTO-GN11 cap.67] headings 6702 through 6704 from any other heading, including another heading within that group.",2020-07-01
TMEC,6801,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6802,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6803,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6804,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6805,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6806,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6807,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6808,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6809,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6810,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,6811,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6801 through 6811 from any other chapter. 2. (A),2020-07-01
TMEC,681280,CTC,CTSH,,,,"[AUTO-GN11 cap.68] clothing, clothing accessories, footwear and headgear of subheading 6812.80 from any other subheading; (B)",2020-07-01
TMEC,681291,CTC,CTSH,,,,[AUTO-GN11 cap.68] subheading 6812.91 from any other subheading. 4. (A),2020-07-01
TMEC,681299,CTC,CC,,,,[AUTO-GN11 cap.68] fabricated asbestos fibers or mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate of subheading 6812.99 from any other chapter; (B),2020-07-01
TMEC,6813,CTC,CTH,,,,[AUTO-GN11 cap.68] heading 6813 from any other heading. 6.,2020-07-01
TMEC,6814,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6814 through 6815 from any other chapter. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.55 USMCA,2020-07-01
TMEC,6815,CTC,CC,,,,[AUTO-GN11 cap.68] headings 6814 through 6815 from any other chapter. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.55 USMCA,2020-07-01
TMEC,6901,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6902,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6903,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6904,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6905,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6906,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6907,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6908,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6909,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6910,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6911,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6912,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6913,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,6914,CTC,CC,,,,[AUTO-GN11 cap.69] headings 6901 through 6914 from any other chapter.,2020-07-01
TMEC,7001,CTC,CTH,,,,[AUTO-GN11 cap.70] heading 7001 from any other heading. 2.,2020-07-01
TMEC,700210,CTC,CTH,,,,[AUTO-GN11 cap.70] subheading 7002.10 from any other heading. 3.,2020-07-01
TMEC,700220,CTC,CC,,,,[AUTO-GN11 cap.70] subheading 7002.20 from any other chapter. 4.,2020-07-01
TMEC,700231,CTC,CTH,,,,[AUTO-GN11 cap.70] subheading 7002.31 from any other heading. 5.,2020-07-01
TMEC,7002,CTC,CC,,,,[AUTO-GN11 cap.70] subheadings 7002.32 through 7002.39 from any other chapter. Heading rule: The underscoring of the designations in subdivision 6 pertains to goods provided for in headings 7003 thro,2020-07-01
TMEC,7009,CTC,CTH,,,,"[AUTO-GN11 cap.70] subheadings 7009.10 through 7009.91 from any other heading, except from headings 7003 through 7008. 8.",2020-07-01
TMEC,700992,CTC,CTSH,,,,[AUTO-GN11 cap.70] subheading 7009.92 from any other subheading. 9.,2020-07-01
TMEC,7010,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7011,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7012,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7013,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7014,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7015,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7016,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7017,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7018,CTC,CC,,,,[AUTO-GN11 cap.70] headings 7010 through 7018 from any other chapter. 10.,2020-07-01
TMEC,7019,CTC,CTH,,,,"[AUTO-GN11 cap.70] heading 7019 from any other heading, except from headings 7007 through 7018 or 7020. 11.",2020-07-01
TMEC,7020,CTC,CC,,,,[AUTO-GN11 cap.70] heading 7020 from any other chapter.,2020-07-01
TMEC,7101,CTC,CC,,,,[AUTO-GN11 cap.71] headings 7101 through 7105 from any other chapter. 2. (A),2020-07-01
TMEC,7102,CTC,CC,,,,[AUTO-GN11 cap.71] headings 7101 through 7105 from any other chapter. 2. (A),2020-07-01
TMEC,7103,CTC,CC,,,,[AUTO-GN11 cap.71] headings 7101 through 7105 from any other chapter. 2. (A),2020-07-01
TMEC,7104,CTC,CC,,,,[AUTO-GN11 cap.71] headings 7101 through 7105 from any other chapter. 2. (A),2020-07-01
TMEC,7105,CTC,CC,,,,[AUTO-GN11 cap.71] headings 7101 through 7105 from any other chapter. 2. (A),2020-07-01
TMEC,7106,CTC,CTSH,,,,"[AUTO-GN11 cap.71] subheadings 7106.10 through 7106.92 from any other subheading, including another subheading within that group; or (B) No change in tariff classification to a good of subheading 710",2020-07-01
TMEC,7107,CTC,CC,,,,[AUTO-GN11 cap.71] heading 7107 from any other chapter. 4. (A),2020-07-01
TMEC,7108,CTC,CTSH,,,,"[AUTO-GN11 cap.71] subheadings 7108.11 through 7108.20 from any other subheading, including another subheading within that group; or (B) No change in tariff classification to a good of subheading 710",2020-07-01
TMEC,7109,CTC,CC,,,,[AUTO-GN11 cap.71] heading 7109 from any other chapter. 6.,2020-07-01
TMEC,7110,CTC,CTSH,,,,"[AUTO-GN11 cap.71] subheadings 7110.11 through 7110.49 from any other subheading, including another subheading within that group. Harmonized Tariff Schedule of the United States Revision 9 (2026) Ann",2020-07-01
TMEC,7111,CTC,CC,,,,[AUTO-GN11 cap.71] heading 7111 from any other chapter. 8.,2020-07-01
TMEC,7112,CTC,CTH,,,,[AUTO-GN11 cap.71] heading 7112 from any other heading. 9.,2020-07-01
TMEC,7201,CTC,CC,,,,[AUTO-GN11 cap.72] heading 7201 from any other chapter. 2.,2020-07-01
TMEC,7202,CTC,CC,,,,[AUTO-GN11 cap.72] subheadings 7202.11 through 7202.60 from any other chapter. 3.,2020-07-01
TMEC,720270,CTC,CC,,,,"[AUTO-GN11 cap.72] subheading 7202.70 from any other chapter, except from subheading 2613.10. 4.",2020-07-01
TMEC,7203,CTC,CC,,,,[AUTO-GN11 cap.72] headings 7203 through 7205 from any other chapter. 6.,2020-07-01
TMEC,7204,CTC,CC,,,,[AUTO-GN11 cap.72] headings 7203 through 7205 from any other chapter. 6.,2020-07-01
TMEC,7205,CTC,CC,,,,[AUTO-GN11 cap.72] headings 7203 through 7205 from any other chapter. 6.,2020-07-01
TMEC,7217,CTC,CTH,,,,"[AUTO-GN11 cap.72] heading 7217 from any other heading, except from headings 7213 through 7215. 9.",2020-07-01
TMEC,7223,CTC,CTH,,,,"[AUTO-GN11 cap.72] heading 7223 from any other heading, except from headings 7221 through 7222. 11.",2020-07-01
TMEC,7229,CTC,CTH,,,,"[AUTO-GN11 cap.72] heading 7229 from any other heading, except from headings 7227 through 7228.",2020-07-01
TMEC,7301,CTC,CC,,,,[AUTO-GN11 cap.73] headings 7301 through 7303 from any other chapter. 2.,2020-07-01
TMEC,7302,CTC,CC,,,,[AUTO-GN11 cap.73] headings 7301 through 7303 from any other chapter. 2.,2020-07-01
TMEC,7303,CTC,CC,,,,[AUTO-GN11 cap.73] headings 7301 through 7303 from any other chapter. 2.,2020-07-01
TMEC,7304,CTC,CC,,,,[AUTO-GN11 cap.73] subheadings 7304.11 through 7304.39 from any other chapter. 3.,2020-07-01
TMEC,730441,CTC,CC,,,,[AUTO-GN11 cap.73] subheading 7304.41 from any other chapter. 5.,2020-07-01
TMEC,7305,CTC,CC,,,,"[AUTO-GN11 cap.73] headings 7305 through 7307 from any other chapter. Heading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to headings 7305 through 7307:",2020-07-01
TMEC,7306,CTC,CC,,,,"[AUTO-GN11 cap.73] headings 7305 through 7307 from any other chapter. Heading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to headings 7305 through 7307:",2020-07-01
TMEC,7307,CTC,CC,,,,"[AUTO-GN11 cap.73] headings 7305 through 7307 from any other chapter. Heading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to headings 7305 through 7307:",2020-07-01
TMEC,730810,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7308.10 from any other heading, except for changes resulting from the following processes performed on angles, shapes, or sections of heading 7216: (i) drilling, punchin",2020-07-01
TMEC,730820,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7308.20 from any other heading, except for changes resulting from the following processes performed on angles, shapes, or sections of heading 7216: (i) drilling, punchin",2020-07-01
TMEC,730830,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7308.30 from any other heading, except for changes resulting from the following processes performed on angles, shapes, or sections of heading 7216: (i) drilling, punchin",2020-07-01
TMEC,730840,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7308.40 from any other heading, except for changes resulting from the following processes performed on angles, shapes, or sections of heading 7216: Harmonized Tariff Sch",2020-07-01
TMEC,730890,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7308.90 from any other heading, except for changes resulting from the following processes performed on angles, shapes, or sections of heading 7216: (i) drilling, punchin",2020-07-01
TMEC,731210,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7312.10 from any other heading. Subheading rule: Beginning on January 1, 2023, and thereafter, the following rules of origin shall apply to subheading 7312.10: (a)",2020-07-01
TMEC,731290,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7312.90 from any other heading. Subheading rule: Beginning on July 1, 2020 until July 1, 2023, the following rule of origin shall apply to heading 7313: (a)",2020-07-01
TMEC,7313,CTC,CTH,,,,"[AUTO-GN11 cap.73] heading 7313 from any other heading. Subheading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to heading 7313: (a)",2020-07-01
TMEC,7314,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheadings 7314.12 through 7314.14 from any other heading. Subheading rule: Beginning on July 1, 2020 until July 1, 2023, the following rule of origin shall apply to subheading 73",2020-07-01
TMEC,731419,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7314.19 from any other heading. Subheading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to subheading 7314.19: (a)",2020-07-01
TMEC,731420,CTC,CTH,,,,"[AUTO-GN11 cap.73] subheading 7314.20 from any other heading. Subheading rule: Beginning on July 1, 2020 until July 1, 2023, the following rule of origin shall apply to subheadings 7314.31 through 73",2020-07-01
TMEC,731450,CTC,CTH,,,,[AUTO-GN11 cap.73] subheading 7314.50 from any other heading. 11. (A),2020-07-01
TMEC,7315,CTC,CTH,,,,[AUTO-GN11 cap.73] subheadings 7315.11 through 7315.12 from any other heading; or (B),2020-07-01
TMEC,731519,CTC,CTH,,,,[AUTO-GN11 cap.73] subheading 7315.19 from any other heading. 13. (A),2020-07-01
TMEC,731590,CTC,CTH,,,,[AUTO-GN11 cap.73] subheading 7315.90 from any other heading. 15.,2020-07-01
TMEC,7316,CTC,CTH,,,,"[AUTO-GN11 cap.73] heading 7316 from any other heading, except from headings 7312 or 7315. Heading rule: Beginning on July 1, 2020 until July 1, 2023, the following rule of origin shall apply to head",2020-07-01
TMEC,7317,CTC,CTH,,,,"[AUTO-GN11 cap.73] heading 7317 from any other heading, except from heading 7318. Heading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to heading 7317: (",2020-07-01
TMEC,7318,CTC,CTH,,,,"[AUTO-GN11 cap.73] heading 7318 from any other heading, except from heading 7317. 17.",2020-07-01
TMEC,732111,CTC,CTH,,,,[AUTO-GN11 cap.73] subheading 7321.11 from any other heading; or (B),2020-07-01
TMEC,7321,CTC,CTH,,,,[AUTO-GN11 cap.73] subheadings 7321.12 through 7321.89 from any other heading; or (B),2020-07-01
TMEC,732190,CTC,CTH,,,,[AUTO-GN11 cap.73] subheading 7321.90 from any other heading. 25.,2020-07-01
TMEC,7324,CTC,CTH,,,,[AUTO-GN11 cap.73] subheadings 7324.10 through 7324.29 from any other heading; or Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.6,2020-07-01
TMEC,732490,CTC,CTH,,,,[AUTO-GN11 cap.73] subheading 7324.90 from any other heading. 28.,2020-07-01
TMEC,7401,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7401 through 7403 from any other heading, including another heading within that group,except from heading 7404; or (B)",2020-07-01
TMEC,7402,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7401 through 7403 from any other heading, including another heading within that group,except from heading 7404; or (B)",2020-07-01
TMEC,7403,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7401 through 7403 from any other heading, including another heading within that group,except from heading 7404; or (B)",2020-07-01
TMEC,7405,CTC,CC,,,,[AUTO-GN11 cap.74] headings 7405 through 7407 from any other chapter; or (B),2020-07-01
TMEC,7406,CTC,CC,,,,[AUTO-GN11 cap.74] headings 7405 through 7407 from any other chapter; or (B),2020-07-01
TMEC,7407,CTC,CC,,,,[AUTO-GN11 cap.74] headings 7405 through 7407 from any other chapter; or (B),2020-07-01
TMEC,740811,CTC,CTH,,,,"[AUTO-GN11 cap.74] subheading 7408.11 from any other heading, except from heading 7407. 6.",2020-07-01
TMEC,7408,CTC,CTH,,,,"[AUTO-GN11 cap.74] subheadings 7408.19 through 7408.29 from any other heading, except from heading 7407. 7.",2020-07-01
TMEC,7409,CTC,CTH,,,,[AUTO-GN11 cap.74] heading 7409 from any other heading. 8.,2020-07-01
TMEC,7410,CTC,CTH,,,,"[AUTO-GN11 cap.74] heading 7410 from any other heading, except from heading 7409. 9.",2020-07-01
TMEC,7411,CTC,CTH,,,,"[AUTO-GN11 cap.74] heading 7411 from any other heading, except from tariff items 7407.10.15, 7407.21.15, 7407.29.16 or heading 7409. 10.",2020-07-01
TMEC,7412,CTC,CTH,,,,"[AUTO-GN11 cap.74] heading 7412 from any other heading, except from heading 7411. 11. (A)",2020-07-01
TMEC,7413,CTC,CTH,,,,"[AUTO-GN11 cap.74] heading 7413 from any other heading, except from headings 7407 through 7408; or (B)",2020-07-01
TMEC,7415,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7415 through 7418 from any other heading, including another heading within that group. 13.",2020-07-01
TMEC,7416,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7415 through 7418 from any other heading, including another heading within that group. 13.",2020-07-01
TMEC,7417,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7415 through 7418 from any other heading, including another heading within that group. 13.",2020-07-01
TMEC,7418,CTC,CTH,,,,"[AUTO-GN11 cap.74] headings 7415 through 7418 from any other heading, including another heading within that group. 13.",2020-07-01
TMEC,741910,CTC,CTH,,,,"[AUTO-GN11 cap.74] subheading 7419.10 from any other heading, except from heading 7407. 14.",2020-07-01
TMEC,741991,CTC,CTH,,,,[AUTO-GN11 cap.74] subheading 7419.91 from any other heading. 15.,2020-07-01
TMEC,7501,CTC,CTH,,,,"[AUTO-GN11 cap.75] headings 7501 through 7504 from any other heading, including another heading within that group. 2.",2020-07-01
TMEC,7502,CTC,CTH,,,,"[AUTO-GN11 cap.75] headings 7501 through 7504 from any other heading, including another heading within that group. 2.",2020-07-01
TMEC,7503,CTC,CTH,,,,"[AUTO-GN11 cap.75] headings 7501 through 7504 from any other heading, including another heading within that group. 2.",2020-07-01
TMEC,7504,CTC,CTH,,,,"[AUTO-GN11 cap.75] headings 7501 through 7504 from any other heading, including another heading within that group. 2.",2020-07-01
TMEC,7505,CTC,CTH,,,,[AUTO-GN11 cap.75] subheadings 7505.11 through 7505.12 from any other heading. 3. (A),2020-07-01
TMEC,7506,CTC,CTH,,,,[AUTO-GN11 cap.75] heading 7506 from any other heading. 7.,2020-07-01
TMEC,7507,CTC,CTSH,,,,"[AUTO-GN11 cap.75] subheadings 7507.11 through 7508.90 from any other subheading, including another subheading within that group.",2020-07-01
TMEC,7508,CTC,CTSH,,,,"[AUTO-GN11 cap.75] subheadings 7507.11 through 7508.90 from any other subheading, including another subheading within that group.",2020-07-01
TMEC,7601,CTC,CC,,,,[AUTO-GN11 cap.76] heading 7601 from any other chapter. 2.,2020-07-01
TMEC,7602,CTC,CTH,,,,[AUTO-GN11 cap.76] heading 7602 from any other heading. 3.,2020-07-01
TMEC,7603,CTC,CC,,,,[AUTO-GN11 cap.76] heading 7603 from any other chapter. 4.,2020-07-01
TMEC,7604,CTC,CTH,,,,[AUTO-GN11 cap.76] heading 7604 from any other heading. 5.,2020-07-01
TMEC,7605,CTC,CTH,,,,"[AUTO-GN11 cap.76] heading 7605 from any other heading, except from headings 7604 or 7606. 6.",2020-07-01
TMEC,7606,CTC,CTH,,,,[AUTO-GN11 cap.76] heading 7606 from any other heading. 7.,2020-07-01
TMEC,7607,CTC,CTH,,,,[AUTO-GN11 cap.76] heading 7607 from any other heading. 8.,2020-07-01
TMEC,7610,CTC,CTH,,,,"[AUTO-GN11 cap.76] headings 7610 through 7613 from any other heading, including another heading within that group. 10.",2020-07-01
TMEC,7611,CTC,CTH,,,,"[AUTO-GN11 cap.76] headings 7610 through 7613 from any other heading, including another heading within that group. 10.",2020-07-01
TMEC,7612,CTC,CTH,,,,"[AUTO-GN11 cap.76] headings 7610 through 7613 from any other heading, including another heading within that group. 10.",2020-07-01
TMEC,7613,CTC,CTH,,,,"[AUTO-GN11 cap.76] headings 7610 through 7613 from any other heading, including another heading within that group. 10.",2020-07-01
TMEC,7614,CTC,CTH,,,,"[AUTO-GN11 cap.76] heading 7614 from any other heading, except from headings 7604 through 7605. 11.",2020-07-01
TMEC,7615,CTC,CTH,,,,"[AUTO-GN11 cap.76] headings 7615 through 7616 from any other heading, including another heading within that group.",2020-07-01
TMEC,7616,CTC,CTH,,,,"[AUTO-GN11 cap.76] headings 7615 through 7616 from any other heading, including another heading within that group.",2020-07-01
TMEC,7801,CTC,CC,,,,[AUTO-GN11 cap.78] headings 7801 through 7802 from any other chapter. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.65 USMCA 2. (,2020-07-01
TMEC,7802,CTC,CC,,,,[AUTO-GN11 cap.78] headings 7801 through 7802 from any other chapter. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.65 USMCA 2. (,2020-07-01
TMEC,7804,CTC,CTSH,,,,"[AUTO-GN11 cap.78] subheadings 7804.11 through 7804.20 from any other subheading, including another subheading within that group; or (B)",2020-07-01
TMEC,780411,CTC,CTSH,,,,"[AUTO-GN11 cap.78] foil of a thickness not exceeding 0.15 mm (excluding backing) of subheading 7804.11 from within that subheading, whether or not there is also a change from any other subheading. 3.",2020-07-01
TMEC,7901,CTC,CC,,,,[AUTO-GN11 cap.79] headings 7901 through 7902 from any other chapter. 2.,2020-07-01
TMEC,7902,CTC,CC,,,,[AUTO-GN11 cap.79] headings 7901 through 7902 from any other chapter. 2.,2020-07-01
TMEC,790310,CTC,CC,,,,[AUTO-GN11 cap.79] subheading 7903.10 from any other chapter. 3.,2020-07-01
TMEC,790390,CTC,CTH,,,,[AUTO-GN11 cap.79] subheading 7903.90 from any other heading. 4. (A),2020-07-01
TMEC,7904,CTC,CTH,,,,[AUTO-GN11 cap.79] heading 7904 from any other heading; or (B),2020-07-01
TMEC,7905,CTC,CTH,,,,[AUTO-GN11 cap.79] heading 7905 from any other heading; or (B),2020-07-01
TMEC,8001,CTC,CC,,,,[AUTO-GN11 cap.80] headings 8001 through 8002 from any other chapter. 2. (A),2020-07-01
TMEC,8002,CTC,CC,,,,[AUTO-GN11 cap.80] headings 8001 through 8002 from any other chapter. 2. (A),2020-07-01
TMEC,8003,CTC,CTH,,,,[AUTO-GN11 cap.80] heading 8003 from any other heading; or (B),2020-07-01
TMEC,8101,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8101.10 through 8101.97 from any other subheading, including another subheading within that group. 2.",2020-07-01
TMEC,8102,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8102.10 through 8107.90 from any other subheading, including another subheading within that group. 4. (A)",2020-07-01
TMEC,8103,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8102.10 through 8107.90 from any other subheading, including another subheading within that group. 4. (A)",2020-07-01
TMEC,8104,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8102.10 through 8107.90 from any other subheading, including another subheading within that group. 4. (A)",2020-07-01
TMEC,8105,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8102.10 through 8107.90 from any other subheading, including another subheading within that group. 4. (A)",2020-07-01
